City,State,ISO,Population,Current_Power_Usage_MW,Power_Usage_per_Capita_kW,Is_Hub,Avg_LMP_USD_per_MWh,LMP_Volatility,High_Price_Days,Elec_Rate_Change_Pct
Dallas,TX,ERCOT,1300000,1844.28,1.4187,1,45.04,5,3,0.06324
Detroit,MI,MISO,640000,858.82,1.3419,0,43.0,5,2,0.04655
Indianapolis,IN,MISO,890000,1322.08,1.4855,0,24.67,5,1,0.03406
Manassas,VA,PJM,42000,64.07,1.5254,1,37.23,5,2,0.06044
Los Angeles,CA,CAISO,3900000,5669.36,1.4537,1,41.59,5,2,0.06162
San Diego,CA,CAISO,1400000,2274.24,1.6245,0,29.26,5,2,0.03768
Los Angeles,CA,CAISO,3900000,6162.6,1.5802,1,42.0,5,2,0.06205
Manassas,VA,PJM,42000,61.0,1.4523,1,44.69,5,3,0.0624
Philadelphia,PA,PJM,1600000,2194.26,1.3714,0,24.61,5,1,0.03502
Providence,RI,ISONE,190000,275.95,1.4524,0,31.15,5,2,0.04048
Detroit,MI,MISO,640000,897.15,1.4018,0,41.62,5,2,0.0443
Detroit,MI,MISO,640000,913.72,1.4277,0,39.12,5,2,0.04159
Dallas,TX,ERCOT,1300000,2160.34,1.6618,1,44.27,5,2,0.05963
Sacramento,CA,CAISO,525000,791.05,1.5068,0,32.92,5,2,0.03949
Santa Clara,CA,CAISO,130000,208.43,1.6033,1,43.61,5,2,0.05957
San Diego,CA,CAISO,1400000,2180.55,1.5575,0,35.92,5,3,0.04348
Hartford,CT,ISONE,120000,161.19,1.3432,0,38.37,5,2,0.04151
Providence,RI,ISONE,190000,279.82,1.4728,0,39.34,5,2,0.04399
Hartford,CT,ISONE,120000,156.93,1.3077,0,46.35,5,3,0.04897
Santa Clara,CA,CAISO,130000,213.89,1.6453,1,39.1,5,2,0.06429
Manassas,VA,PJM,42000,56.98,1.3568,1,40.53,5,3,0.06011
Philadelphia,PA,PJM,1600000,2213.66,1.3835,0,36.39,5,2,0.03811
Providence,RI,ISONE,190000,281.48,1.4815,0,36.88,5,2,0.04165
Cleveland,OH,PJM,370000,542.92,1.4673,0,23.04,5,1,0.03334
Boston,MA,ISONE,675000,892.18,1.3218,1,42.49,5,2,0.05834
Philadelphia,PA,PJM,1600000,2402.99,1.5019,0,33.66,5,2,0.04159
Ashburn,VA,PJM,50000,78.46,1.5693,1,39.65,5,2,0.05157
Indianapolis,IN,MISO,890000,1309.65,1.4715,0,46.81,5,3,0.04973
Richmond,VA,PJM,230000,353.92,1.5388,0,20.0,5,1,0.02681
Richmond,VA,PJM,230000,321.74,1.3988,0,37.09,5,2,0.04274
Baltimore,MD,PJM,580000,905.3,1.5609,0,58.9,5,3,0.05554
Richmond,VA,PJM,230000,318.59,1.3852,0,32.31,5,2,0.03971
Hartford,CT,ISONE,120000,160.96,1.3413,0,43.05,5,2,0.04451
Richmond,VA,PJM,230000,318.39,1.3843,0,40.65,5,2,0.04299
Philadelphia,PA,PJM,1600000,2413.7,1.5086,0,30.16,5,1,0.03932
Sacramento,CA,CAISO,525000,809.77,1.5424,0,47.55,5,2,0.04751
Santa Clara,CA,CAISO,130000,192.37,1.4798,1,56.33,5,3,0.0722
Indianapolis,IN,MISO,890000,1291.76,1.4514,0,45.22,5,2,0.04921
Providence,RI,ISONE,190000,271.24,1.4276,0,28.48,5,1,0.03991
Providence,RI,ISONE,190000,268.84,1.415,0,35.62,5,2,0.03976
Indianapolis,IN,MISO,890000,1334.83,1.4998,0,44.47,5,3,0.04253
Detroit,MI,MISO,640000,907.56,1.4181,0,52.69,5,3,0.04959
Philadelphia,PA,PJM,1600000,2257.81,1.4111,0,45.01,5,2,0.04703
Richmond,VA,PJM,230000,307.28,1.336,0,36.81,5,2,0.04258
Ashburn,VA,PJM,50000,74.04,1.4808,1,42.28,5,3,0.05838
Austin,TX,ERCOT,970000,1384.85,1.4277,0,44.53,5,2,0.0491
Hartford,CT,ISONE,120000,160.19,1.3349,0,45.53,5,3,0.05027
Minneapolis,MN,MISO,430000,643.93,1.4975,1,44.76,5,3,0.06435
Los Angeles,CA,CAISO,3900000,5982.44,1.534,1,40.98,5,2,0.0586
Cleveland,OH,PJM,370000,503.93,1.362,0,52.59,5,3,0.05513
Austin,TX,ERCOT,970000,1539.41,1.587,0,21.41,5,1,0.03273
Philadelphia,PA,PJM,1600000,2273.69,1.4211,0,36.85,5,2,0.03996
Houston,TX,ERCOT,2300000,3340.61,1.4524,0,39.67,5,2,0.04703
Des Moines,IA,MISO,215000,296.64,1.3797,1,45.54,5,2,0.05724
Houston,TX,ERCOT,2300000,3347.63,1.4555,0,41.76,5,3,0.04356
Los Angeles,CA,CAISO,3900000,5709.25,1.4639,1,41.03,5,2,0.06319
San Diego,CA,CAISO,1400000,2067.55,1.4768,0,43.65,5,2,0.04113
Indianapolis,IN,MISO,890000,1332.0,1.4966,0,25.53,5,1,0.03237
Manassas,VA,PJM,42000,58.87,1.4017,1,37.7,5,2,0.05742
Baltimore,MD,PJM,580000,788.82,1.36,0,30.12,5,1,0.03549
Santa Clara,CA,CAISO,130000,201.73,1.5518,1,41.56,5,2,0.05893
Austin,TX,ERCOT,970000,1441.81,1.4864,0,43.67,5,2,0.0434
Houston,TX,ERCOT,2300000,3561.95,1.5487,0,25.23,5,1,0.03563
Austin,TX,ERCOT,970000,1371.69,1.4141,0,32.41,5,1,0.03994
Philadelphia,PA,PJM,1600000,2222.61,1.3891,0,48.54,5,2,0.04758
Santa Clara,CA,CAISO,130000,196.76,1.5136,1,35.18,5,2,0.06463
San Antonio,TX,ERCOT,1450000,2149.12,1.4822,1,42.51,5,2,0.05525
Sacramento,CA,CAISO,525000,748.48,1.4257,0,39.79,5,2,0.04016
Hartford,CT,ISONE,120000,170.35,1.4196,0,36.71,5,2,0.03915
Boston,MA,ISONE,675000,891.5,1.3207,1,42.19,5,2,0.06626
Indianapolis,IN,MISO,890000,1298.51,1.459,0,35.76,5,2,0.04078
San Antonio,TX,ERCOT,1450000,2315.86,1.5971,1,36.3,5,2,0.05628
San Diego,CA,CAISO,1400000,2315.96,1.6543,0,38.48,5,2,0.04419
Richmond,VA,PJM,230000,333.74,1.451,0,37.18,5,2,0.04558
Indianapolis,IN,MISO,890000,1209.25,1.3587,0,35.46,5,1,0.04129
Boston,MA,ISONE,675000,911.37,1.3502,1,35.87,5,2,0.0529
San Diego,CA,CAISO,1400000,2141.5,1.5296,0,47.0,5,3,0.04593
Detroit,MI,MISO,640000,885.98,1.3844,0,34.02,5,2,0.04061
Baltimore,MD,PJM,580000,923.25,1.5918,0,26.87,5,1,0.03098
San Diego,CA,CAISO,1400000,2166.68,1.5476,0,48.97,5,3,0.05235
Austin,TX,ERCOT,970000,1591.72,1.641,0,37.38,5,2,0.03706
Philadelphia,PA,PJM,1600000,2084.08,1.3026,0,45.27,5,3,0.04935
Cleveland,OH,PJM,370000,530.85,1.4347,0,44.77,5,3,0.04404
Hartford,CT,ISONE,120000,162.76,1.3563,0,36.52,5,2,0.04392
Minneapolis,MN,MISO,430000,640.45,1.4894,1,35.62,5,3,0.05689
Richmond,VA,PJM,230000,316.93,1.3779,0,32.77,5,2,0.04006
Richmond,VA,PJM,230000,337.73,1.4684,0,46.41,5,3,0.04304
Des Moines,IA,MISO,215000,319.0,1.4837,1,35.13,5,2,0.05463
Manassas,VA,PJM,42000,65.93,1.5698,1,40.15,5,2,0.05823
Indianapolis,IN,MISO,890000,1311.16,1.4732,0,37.13,5,2,0.04455
Dallas,TX,ERCOT,1300000,2134.86,1.6422,1,47.64,5,3,0.05784
Manassas,VA,PJM,42000,62.59,1.4902,1,45.18,5,3,0.05848
San Diego,CA,CAISO,1400000,2178.82,1.5563,0,29.87,5,2,0.0303
Providence,RI,ISONE,190000,267.14,1.406,0,45.89,5,3,0.05105
Sacramento,CA,CAISO,525000,885.34,1.6864,0,29.33,5,2,0.03878
San Diego,CA,CAISO,1400000,2200.36,1.5717,0,30.41,5,2,0.0418
Manassas,VA,PJM,42000,66.01,1.5716,1,40.23,5,2,0.05917
Indianapolis,IN,MISO,890000,1332.73,1.4974,0,39.24,5,2,0.05137
Dallas,TX,ERCOT,1300000,2005.38,1.5426,1,49.24,5,3,0.06335
Sacramento,CA,CAISO,525000,760.59,1.4487,0,52.09,5,3,0.04749
Houston,TX,ERCOT,2300000,3796.29,1.6506,0,38.8,5,2,0.04371
Ashburn,VA,PJM,50000,68.97,1.3794,1,42.16,5,2,0.06069
Sacramento,CA,CAISO,525000,820.28,1.5624,0,38.07,5,2,0.04347
Des Moines,IA,MISO,215000,298.85,1.39,1,39.33,5,2,0.05514
Minneapolis,MN,MISO,430000,559.27,1.3006,1,44.68,5,3,0.06224
Cleveland,OH,PJM,370000,559.12,1.5111,0,46.95,5,2,0.04069
Minneapolis,MN,MISO,430000,583.63,1.3573,1,38.54,5,2,0.06113
Boston,MA,ISONE,675000,923.42,1.368,1,43.45,5,2,0.06254
Richmond,VA,PJM,230000,340.18,1.4791,0,38.59,5,2,0.03862
Indianapolis,IN,MISO,890000,1291.27,1.4509,0,44.06,5,3,0.04476
Cleveland,OH,PJM,370000,527.73,1.4263,0,33.75,5,1,0.03708
Providence,RI,ISONE,190000,263.29,1.3857,0,51.55,5,3,0.04895
Sacramento,CA,CAISO,525000,882.09,1.6802,0,38.16,5,2,0.04412
Boston,MA,ISONE,675000,998.02,1.4785,1,47.79,5,3,0.06125
Philadelphia,PA,PJM,1600000,2166.78,1.3542,0,42.14,5,2,0.03949
Detroit,MI,MISO,640000,869.46,1.3585,0,49.0,5,3,0.0509
Houston,TX,ERCOT,2300000,3228.7,1.4038,0,53.48,5,3,0.04982
Dallas,TX,ERCOT,1300000,2171.91,1.6707,1,43.34,5,2,0.06319
Dallas,TX,ERCOT,1300000,1945.74,1.4967,1,43.75,5,3,0.06532
Dallas,TX,ERCOT,1300000,1963.85,1.5107,1,44.78,5,3,0.06176
Indianapolis,IN,MISO,890000,1276.28,1.434,0,52.75,5,3,0.0504
San Diego,CA,CAISO,1400000,2269.32,1.6209,0,26.6,5,1,0.03603
Philadelphia,PA,PJM,1600000,2122.79,1.3267,0,23.59,5,2,0.02912
San Diego,CA,CAISO,1400000,2076.36,1.4831,0,25.63,5,1,0.03839
Santa Clara,CA,CAISO,130000,204.74,1.575,1,31.88,5,1,0.05043
Providence,RI,ISONE,190000,267.95,1.4102,0,36.65,5,1,0.04156
Hartford,CT,ISONE,120000,170.67,1.4223,0,40.38,5,2,0.03997
Houston,TX,ERCOT,2300000,3630.31,1.5784,0,20.0,5,1,0.03561
Baltimore,MD,PJM,580000,848.56,1.463,0,20.0,5,1,0.0259
Austin,TX,ERCOT,970000,1622.94,1.6731,0,46.64,5,3,0.05049
Austin,TX,ERCOT,970000,1580.4,1.6293,0,43.17,5,2,0.04402
Ashburn,VA,PJM,50000,71.55,1.4311,1,42.22,5,2,0.06005
Los Angeles,CA,CAISO,3900000,6047.16,1.5506,1,40.98,5,2,0.05907
Manassas,VA,PJM,42000,55.56,1.3228,1,37.88,5,2,0.06134
Dallas,TX,ERCOT,1300000,2184.86,1.6807,1,43.17,5,3,0.06543
Dallas,TX,ERCOT,1300000,2049.73,1.5767,1,46.99,5,3,0.06271
Philadelphia,PA,PJM,1600000,2354.85,1.4718,0,56.18,5,4,0.0552
Des Moines,IA,MISO,215000,316.54,1.4723,1,44.45,5,2,0.06838
Dallas,TX,ERCOT,1300000,1983.78,1.526,1,41.21,5,3,0.05734
San Antonio,TX,ERCOT,1450000,2053.3,1.4161,1,45.41,5,2,0.05928
Cleveland,OH,PJM,370000,579.57,1.5664,0,40.45,5,2,0.04545
Richmond,VA,PJM,230000,357.36,1.5537,0,58.72,5,3,0.05586
Richmond,VA,PJM,230000,342.49,1.4891,0,42.07,5,2,0.04183
Dallas,TX,ERCOT,1300000,2019.23,1.5533,1,46.73,5,3,0.06664
Cleveland,OH,PJM,370000,504.0,1.3622,0,34.13,5,2,0.03594
San Diego,CA,CAISO,1400000,2225.41,1.5896,0,22.77,5,1,0.02888
Austin,TX,ERCOT,970000,1371.35,1.4138,0,33.67,5,2,0.03951
Providence,RI,ISONE,190000,273.69,1.4405,0,50.12,5,3,0.04725
San Diego,CA,CAISO,1400000,2027.2,1.448,0,59.78,5,3,0.05368
Ashburn,VA,PJM,50000,76.95,1.539,1,41.43,5,3,0.06668
Cleveland,OH,PJM,370000,509.48,1.377,0,36.78,5,2,0.04675
Houston,TX,ERCOT,2300000,3380.33,1.4697,0,44.67,5,2,0.04141
Ashburn,VA,PJM,50000,75.13,1.5027,1,32.47,5,2,0.05783
Richmond,VA,PJM,230000,317.84,1.3819,0,50.44,5,3,0.05315
Dallas,TX,ERCOT,1300000,1906.99,1.4669,1,42.53,5,2,0.05779
San Antonio,TX,ERCOT,1450000,2143.51,1.4783,1,41.03,5,3,0.06454
Providence,RI,ISONE,190000,259.97,1.3683,0,26.23,5,1,0.03109
Baltimore,MD,PJM,580000,776.1,1.3381,0,44.64,5,3,0.05065
Minneapolis,MN,MISO,430000,606.67,1.4109,1,39.81,5,2,0.06293
Manassas,VA,PJM,42000,63.23,1.5056,1,37.22,5,2,0.05756
Des Moines,IA,MISO,215000,294.99,1.3721,1,31.97,5,2,0.05199
Detroit,MI,MISO,640000,871.32,1.3614,0,52.87,5,3,0.05628
Richmond,VA,PJM,230000,304.43,1.3236,0,44.57,5,2,0.04714
Hartford,CT,ISONE,120000,170.43,1.4202,0,34.33,5,2,0.03862
Detroit,MI,MISO,640000,878.6,1.3728,0,24.72,5,1,0.03393
Detroit,MI,MISO,640000,956.26,1.4942,0,42.58,5,2,0.03921
Detroit,MI,MISO,640000,945.33,1.4771,0,31.5,5,2,0.03841
Hartford,CT,ISONE,120000,156.23,1.3019,0,38.71,5,2,0.04853
Baltimore,MD,PJM,580000,841.23,1.4504,0,31.35,5,2,0.0321
Baltimore,MD,PJM,580000,904.44,1.5594,0,41.83,5,2,0.04392
San Diego,CA,CAISO,1400000,2267.57,1.6197,0,54.88,5,3,0.05169
Minneapolis,MN,MISO,430000,611.5,1.4221,1,39.08,5,2,0.05509
Hartford,CT,ISONE,120000,169.73,1.4144,0,29.11,5,1,0.03915
Ashburn,VA,PJM,50000,67.23,1.3447,1,56.65,5,3,0.06879
Des Moines,IA,MISO,215000,285.52,1.328,1,46.75,5,3,0.06146
Cleveland,OH,PJM,370000,579.35,1.5658,0,44.64,5,2,0.04786
Richmond,VA,PJM,230000,300.32,1.3058,0,39.68,5,3,0.04061
Austin,TX,ERCOT,970000,1401.81,1.4452,0,43.6,5,2,0.04203
Houston,TX,ERCOT,2300000,3817.06,1.6596,0,36.91,5,2,0.04122
Dallas,TX,ERCOT,1300000,2144.6,1.6497,1,36.54,5,2,0.05773
Hartford,CT,ISONE,120000,167.59,1.3965,0,28.85,5,2,0.0428
Los Angeles,CA,CAISO,3900000,5704.32,1.4626,1,40.37,5,2,0.05713
Minneapolis,MN,MISO,430000,584.03,1.3582,1,39.91,5,2,0.06104
Sacramento,CA,CAISO,525000,883.43,1.6827,0,29.38,5,2,0.0383
Indianapolis,IN,MISO,890000,1181.44,1.3275,0,62.64,5,4,0.05386
Baltimore,MD,PJM,580000,921.71,1.5891,0,21.78,5,1,0.03346
Cleveland,OH,PJM,370000,522.71,1.4127,0,50.76,5,3,0.05017
Detroit,MI,MISO,640000,890.97,1.3921,0,36.89,5,1,0.039
Santa Clara,CA,CAISO,130000,200.85,1.545,1,38.01,5,2,0.05809
Sacramento,CA,CAISO,525000,775.93,1.478,0,39.0,5,2,0.04271
Minneapolis,MN,MISO,430000,643.27,1.496,1,37.65,5,2,0.05429
Sacramento,CA,CAISO,525000,783.37,1.4921,0,32.06,5,2,0.03751
Sacramento,CA,CAISO,525000,741.35,1.4121,0,48.18,5,3,0.0487
Richmond,VA,PJM,230000,326.76,1.4207,0,47.6,5,3,0.04879
Sacramento,CA,CAISO,525000,822.36,1.5664,0,43.61,5,2,0.0437
Hartford,CT,ISONE,120000,177.64,1.4803,0,37.26,5,2,0.04091
Richmond,VA,PJM,230000,346.25,1.5054,0,48.31,5,2,0.0445
San Antonio,TX,ERCOT,1450000,2181.42,1.5044,1,40.21,5,2,0.05976
Philadelphia,PA,PJM,1600000,2153.42,1.3459,0,38.32,5,2,0.03762
Richmond,VA,PJM,230000,301.22,1.3097,0,26.49,5,1,0.03163
Providence,RI,ISONE,190000,260.4,1.3706,0,44.27,5,3,0.04215
Richmond,VA,PJM,230000,336.49,1.463,0,42.59,5,2,0.04407
Dallas,TX,ERCOT,1300000,2189.15,1.684,1,36.78,5,2,0.05276
Sacramento,CA,CAISO,525000,819.76,1.5615,0,53.07,5,3,0.05246
Minneapolis,MN,MISO,430000,578.69,1.3458,1,33.09,5,2,0.05151
Indianapolis,IN,MISO,890000,1230.17,1.3822,0,49.57,5,3,0.05122
Sacramento,CA,CAISO,525000,822.55,1.5668,0,54.71,5,3,0.05118
Providence,RI,ISONE,190000,275.34,1.4491,0,39.99,5,3,0.04817
Los Angeles,CA,CAISO,3900000,5548.64,1.4227,1,35.12,5,2,0.05626
Ashburn,VA,PJM,50000,65.46,1.3092,1,41.9,5,2,0.05792
Providence,RI,ISONE,190000,257.68,1.3562,0,38.73,5,2,0.04309
Boston,MA,ISONE,675000,944.84,1.3998,1,41.19,5,2,0.06026
Sacramento,CA,CAISO,525000,794.85,1.514,0,37.35,5,2,0.04451
Houston,TX,ERCOT,2300000,3584.95,1.5587,0,35.71,5,2,0.04236
Austin,TX,ERCOT,970000,1609.18,1.659,0,42.58,5,2,0.04921
Providence,RI,ISONE,190000,256.02,1.3475,0,44.53,5,2,0.04983
Detroit,MI,MISO,640000,946.4,1.4788,0,46.24,5,3,0.04706
Austin,TX,ERCOT,970000,1621.21,1.6714,0,54.79,5,3,0.05211
Providence,RI,ISONE,190000,263.68,1.3878,0,41.18,5,2,0.04504
Providence,RI,ISONE,190000,272.27,1.433,0,40.8,5,2,0.04225
San Antonio,TX,ERCOT,1450000,2225.45,1.5348,1,39.4,5,2,0.05958
Hartford,CT,ISONE,120000,160.71,1.3393,0,37.75,5,2,0.04204
Minneapolis,MN,MISO,430000,575.8,1.3391,1,38.3,5,2,0.05509
Houston,TX,ERCOT,2300000,3570.07,1.5522,0,37.57,5,2,0.03603
San Antonio,TX,ERCOT,1450000,2193.17,1.5125,1,45.71,5,3,0.06681
Minneapolis,MN,MISO,430000,638.64,1.4852,1,33.58,5,2,0.05932
Cleveland,OH,PJM,370000,586.68,1.5856,0,48.68,5,3,0.05252
Ashburn,VA,PJM,50000,66.69,1.3339,1,36.35,5,2,0.05635
Austin,TX,ERCOT,970000,1487.02,1.533,0,52.77,5,3,0.05163
Philadelphia,PA,PJM,1600000,2440.45,1.5253,0,45.98,5,3,0.04894
Sacramento,CA,CAISO,525000,854.55,1.6277,0,45.05,5,3,0.05097
Ashburn,VA,PJM,50000,78.41,1.5682,1,33.12,5,2,0.04632
Ashburn,VA,PJM,50000,73.34,1.4667,1,44.02,5,2,0.06038
Indianapolis,IN,MISO,890000,1327.0,1.491,0,41.4,5,2,0.04488
Hartford,CT,ISONE,120000,175.93,1.4661,0,31.3,5,2,0.03852
Baltimore,MD,PJM,580000,757.71,1.3064,0,20.31,5,1,0.03338
Austin,TX,ERCOT,970000,1363.22,1.4054,0,32.39,5,2,0.03803
Baltimore,MD,PJM,580000,846.28,1.4591,0,40.12,5,2,0.04437
Detroit,MI,MISO,640000,835.5,1.3055,0,40.83,5,2,0.04458
Baltimore,MD,PJM,580000,770.21,1.3279,0,22.83,5,1,0.03462
Manassas,VA,PJM,42000,64.87,1.5445,1,33.12,5,2,0.06066
Philadelphia,PA,PJM,1600000,2149.07,1.3432,0,51.49,5,3,0.05686
Hartford,CT,ISONE,120000,176.78,1.4732,0,47.15,5,2,0.04781
Indianapolis,IN,MISO,890000,1212.24,1.3621,0,31.04,5,1,0.03797
Cleveland,OH,PJM,370000,571.26,1.544,0,56.32,5,4,0.05585
Santa Clara,CA,CAISO,130000,210.34,1.618,1,44.57,5,2,0.06136
Boston,MA,ISONE,675000,1010.38,1.4969,1,31.1,5,2,0.04852
Austin,TX,ERCOT,970000,1372.67,1.4151,0,42.32,5,2,0.0478
Austin,TX,ERCOT,970000,1443.88,1.4885,0,43.96,5,2,0.04369
Baltimore,MD,PJM,580000,861.11,1.4847,0,20.0,5,1,0.02438
Austin,TX,ERCOT,970000,1462.11,1.5073,0,32.6,5,2,0.04455
San Diego,CA,CAISO,1400000,1993.91,1.4242,0,61.98,5,3,0.05786
Ashburn,VA,PJM,50000,74.82,1.4963,1,32.54,5,2,0.0565
Austin,TX,ERCOT,970000,1390.5,1.4335,0,46.13,5,3,0.04694
Sacramento,CA,CAISO,525000,888.36,1.6921,0,40.54,5,2,0.03787
Cleveland,OH,PJM,370000,516.63,1.3963,0,49.12,5,3,0.0504
Philadelphia,PA,PJM,1600000,2531.56,1.5822,0,47.21,5,3,0.04785
Houston,TX,ERCOT,2300000,3886.76,1.6899,0,40.1,5,2,0.03947
Boston,MA,ISONE,675000,975.31,1.4449,1,41.54,5,2,0.06072
San Antonio,TX,ERCOT,1450000,2214.85,1.5275,1,42.25,5,3,0.06038
Santa Clara,CA,CAISO,130000,220.15,1.6935,1,44.09,5,2,0.05965
Ashburn,VA,PJM,50000,68.53,1.3707,1,36.59,5,2,0.05767
Houston,TX,ERCOT,2300000,3462.53,1.5054,0,25.4,5,1,0.03036
Philadelphia,PA,PJM,1600000,2442.4,1.5265,0,29.63,5,1,0.03159
Providence,RI,ISONE,190000,247.52,1.3027,0,47.62,5,3,0.04481
Sacramento,CA,CAISO,525000,814.39,1.5512,0,33.2,5,2,0.03847
Minneapolis,MN,MISO,430000,596.56,1.3873,1,31.99,5,2,0.05592
Baltimore,MD,PJM,580000,757.27,1.3056,0,40.36,5,2,0.04468
Indianapolis,IN,MISO,890000,1331.48,1.496,0,34.47,5,2,0.04032
Los Angeles,CA,CAISO,3900000,5892.05,1.5108,1,35.88,5,2,0.05552
Philadelphia,PA,PJM,1600000,2444.16,1.5276,0,28.56,5,1,0.03571
Providence,RI,ISONE,190000,270.69,1.4247,0,41.09,5,2,0.04486
Los Angeles,CA,CAISO,3900000,5852.94,1.5008,1,37.6,5,2,0.05715
Richmond,VA,PJM,230000,327.44,1.4237,0,41.78,5,2,0.04314
Sacramento,CA,CAISO,525000,881.41,1.6789,0,62.54,5,4,0.05748
Baltimore,MD,PJM,580000,791.12,1.364,0,31.51,5,1,0.03432
Boston,MA,ISONE,675000,923.45,1.3681,1,36.97,5,2,0.05813
Ashburn,VA,PJM,50000,74.08,1.4815,1,38.31,5,2,0.05208
Cleveland,OH,PJM,370000,587.51,1.5879,0,24.93,5,1,0.03407
Richmond,VA,PJM,230000,352.64,1.5332,0,49.53,5,3,0.04918
Ashburn,VA,PJM,50000,71.22,1.4243,1,36.47,5,2,0.05958
Ashburn,VA,PJM,50000,77.64,1.5527,1,28.73,5,1,0.0512
Sacramento,CA,CAISO,525000,743.51,1.4162,0,51.25,5,3,0.04766
Indianapolis,IN,MISO,890000,1198.18,1.3463,0,44.75,5,3,0.05006
Baltimore,MD,PJM,580000,859.28,1.4815,0,24.11,5,1,0.03748
San Diego,CA,CAISO,1400000,2132.48,1.5232,0,41.64,5,2,0.04401
Boston,MA,ISONE,675000,958.8,1.4204,1,45.34,5,2,0.06356
San Diego,CA,CAISO,1400000,2286.56,1.6333,0,38.32,5,2,0.04186
Baltimore,MD,PJM,580000,898.36,1.5489,0,32.95,5,1,0.03764
Ashburn,VA,PJM,50000,76.22,1.5243,1,37.97,5,3,0.05838
Indianapolis,IN,MISO,890000,1224.45,1.3758,0,45.61,5,3,0.04972
Detroit,MI,MISO,640000,938.27,1.466,0,43.83,5,2,0.04641
Baltimore,MD,PJM,580000,874.28,1.5074,0,50.08,5,3,0.05274
Indianapolis,IN,MISO,890000,1182.35,1.3285,0,35.94,5,2,0.04287
Baltimore,MD,PJM,580000,893.81,1.541,0,34.07,5,1,0.03335
San Antonio,TX,ERCOT,1450000,2115.09,1.4587,1,33.61,5,2,0.05838
Detroit,MI,MISO,640000,896.76,1.4012,0,46.53,5,3,0.04752
San Antonio,TX,ERCOT,1450000,2122.66,1.4639,1,36.73,5,2,0.0591
Sacramento,CA,CAISO,525000,868.13,1.6536,0,52.63,5,3,0.04984
Hartford,CT,ISONE,120000,157.82,1.3152,0,44.15,5,3,0.04912
Providence,RI,ISONE,190000,247.14,1.3007,0,28.45,5,1,0.03393
Cleveland,OH,PJM,370000,522.21,1.4114,0,29.17,5,1,0.03839
San Antonio,TX,ERCOT,1450000,2072.5,1.4293,1,38.61,5,2,0.05515
Boston,MA,ISONE,675000,939.63,1.392,1,40.24,5,2,0.05731
Houston,TX,ERCOT,2300000,3280.45,1.4263,0,36.17,5,2,0.03847
Sacramento,CA,CAISO,525000,864.73,1.6471,0,35.29,5,2,0.0413
Baltimore,MD,PJM,580000,853.55,1.4716,0,28.41,5,2,0.03209
Sacramento,CA,CAISO,525000,837.46,1.5952,0,47.3,5,3,0.04177
Hartford,CT,ISONE,120000,165.88,1.3823,0,42.22,5,2,0.04158
Dallas,TX,ERCOT,1300000,2193.2,1.6871,1,35.74,5,2,0.05172
Des Moines,IA,MISO,215000,307.23,1.429,1,46.61,5,3,0.0599
Detroit,MI,MISO,640000,832.11,1.3002,0,25.59,5,1,0.03522
Indianapolis,IN,MISO,890000,1230.96,1.3831,0,39.33,5,2,0.03875
Indianapolis,IN,MISO,890000,1309.41,1.4712,0,46.5,5,2,0.04737
Cleveland,OH,PJM,370000,557.16,1.5058,0,46.78,5,3,0.0513
Philadelphia,PA,PJM,1600000,2184.71,1.3654,0,38.65,5,2,0.04033
Baltimore,MD,PJM,580000,780.8,1.3462,0,39.1,5,2,0.03854
Manassas,VA,PJM,42000,59.39,1.4141,1,35.31,5,2,0.05274
Detroit,MI,MISO,640000,903.95,1.4124,0,46.17,5,3,0.04496
Richmond,VA,PJM,230000,349.33,1.5188,0,48.26,5,3,0.04398
Dallas,TX,ERCOT,1300000,2209.78,1.6998,1,42.09,5,3,0.06067
Los Angeles,CA,CAISO,3900000,6248.76,1.6022,1,33.26,5,2,0.0545
San Diego,CA,CAISO,1400000,2043.44,1.4596,0,34.88,5,1,0.03509
Baltimore,MD,PJM,580000,871.17,1.502,0,41.77,5,2,0.04508
Ashburn,VA,PJM,50000,72.56,1.4512,1,44.07,5,2,0.06872
Richmond,VA,PJM,230000,334.1,1.4526,0,64.52,5,4,0.05414
Sacramento,CA,CAISO,525000,791.8,1.5082,0,39.51,5,2,0.03771
Hartford,CT,ISONE,120000,166.8,1.39,0,45.36,5,3,0.04657
Detroit,MI,MISO,640000,911.24,1.4238,0,51.62,5,3,0.05321
Detroit,MI,MISO,640000,834.61,1.3041,0,31.27,5,1,0.03728
Ashburn,VA,PJM,50000,68.84,1.3769,1,40.65,5,2,0.06131
Richmond,VA,PJM,230000,342.38,1.4886,0,54.41,5,3,0.05235
Detroit,MI,MISO,640000,930.12,1.4533,0,37.97,5,2,0.04385
Houston,TX,ERCOT,2300000,3437.18,1.4944,0,43.94,5,3,0.04808
Boston,MA,ISONE,675000,933.9,1.3836,1,43.48,5,3,0.06169
Hartford,CT,ISONE,120000,171.78,1.4315,0,39.71,5,2,0.04598
Sacramento,CA,CAISO,525000,740.07,1.4097,0,31.54,5,1,0.03552
Los Angeles,CA,CAISO,3900000,5784.81,1.4833,1,36.49,5,2,0.05591
Austin,TX,ERCOT,970000,1606.32,1.656,0,45.73,5,3,0.05117
Minneapolis,MN,MISO,430000,613.54,1.4268,1,42.76,5,2,0.06443
Baltimore,MD,PJM,580000,793.44,1.368,0,52.56,5,3,0.05111
